track_name,artist_name,release_date,genre,cluster
rejoice,capital letters,1979,reggae,12
president amin,capital letters,1979,reggae,8
out of africa,capital letters,1979,reggae,12
run run run,capital letters,1979,reggae,12
heartache,gregory isaacs,1979,reggae,0
grove me,the uniques,1979,reggae,3
whip them jah (live),dennis brown,1979,reggae,8
words of wisdom (live),dennis brown,1979,reggae,19
natural mystic,horace andy,1979,reggae,2
jah is the one,horace andy,1979,reggae,3
jah gift to man,horace andy,1979,reggae,5
step by step,mikey dread,1979,reggae,5
too long in slavery,culture,1979,reggae,12
the shepherd,culture,1979,reggae,8
something funny,wailing souls,1979,reggae,7
don't feel no way,dennis brown,1979,reggae,2
sound system,steel pulse,1979,reggae,8
jah rastafari,culture,1979,reggae,12
top rankin',bob marley & the wailers,1979,reggae,14
wake up and live,bob marley & the wailers,1979,reggae,19
zimbabwe,bob marley & the wailers,1979,reggae,4
ambush in the night,bob marley & the wailers,1979,reggae,4
fite dem back,linton kwesi johnson,1979,reggae,17
time come,linton kwesi johnson,1979,reggae,15
social living,burning spear,1979,reggae,7
reality poem,linton kwesi johnson,1979,reggae,3
blasphemy (selah),steel pulse,1979,reggae,2
uncle george,steel pulse,1979,reggae,8
chiney man,culture,1979,reggae,8
it noh funny,linton kwesi johnson,1979,reggae,3
unseen guest,steel pulse,1979,reggae,17
props-man style,mikey dread,1979,reggae,0
breezin',tradition,1979,reggae,3
playing games,aswad,1979,reggae,7
ain't that loving you,dennis brown,1979,reggae,19
can't sleep without it,slim smith,1979,reggae,3
concentration,dennis brown,1979,reggae,8
7,desmond dekker,1980,reggae,17
sticks man '80,black slate,1980,reggae,17
romans,black slate,1980,reggae,3
gone with the wind,toots & the maytals,1980,reggae,14
rub sister rub it,ranking joe,1980,reggae,3
fittest of the fittest,johnny clarke,1980,reggae,12
spread propaganga,ranking joe,1980,reggae,3
there is fire,black uhuru,1980,reggae,12
creation rock,creation rebel,1980,reggae,17
gee wiz,toots & the maytals,1980,reggae,15
tyler,ub40,1980,reggae,9
a fool will fall,wailing souls,1980,reggae,17
kingdom rise kingdom fall,wailing souls,1980,reggae,12
di black petty booshwah,linton kwesi johnson,1980,reggae,17
bass culture,linton kwesi johnson,1980,reggae,17
loraine,linton kwesi johnson,1980,reggae,7
reggae sounds,linton kwesi johnson,1980,reggae,17
higher than high,steel pulse,1980,reggae,18
i'm the toughest,bunny wailer,1980,reggae,9
guess who's coming to dinner,black uhuru,1980,reggae,11
inglan is a bitch,linton kwesi johnson,1980,reggae,3
act of affection,wailing souls,1980,reggae,4
bad card,bob marley & the wailers,1980,reggae,3
real situation,bob marley & the wailers,1980,reggae,12
sinsemilla,black uhuru,1980,reggae,9
fire house rock,wailing souls,1980,reggae,17
harassment,steel pulse,1980,reggae,17
heart of stone (chant them),steel pulse,1980,reggae,17
happiness,black uhuru,1980,reggae,0
food for thought,ub40,1980,reggae,0
reggae fi peach,linton kwesi johnson,1980,reggae,17
strange fruit,ub40,1980,reggae,12
little by little,ub40,1980,reggae,8
two sides of silence,linton kwesi johnson,1980,reggae,17
break down the walls,mikey dread,1980,reggae,19
hard time pressure,sugar minott,1980,reggae,8
money dread,mikey dread,1980,reggae,3
madam medusa,ub40,1980,reggae,17
burden of shame,ub40,1980,reggae,12
the dope,creation rebel,1981,reggae,3
hold the fort,prince far i,1981,reggae,13
bully dread,toyan,1981,reggae,4
jah love in we heart,toyan,1981,reggae,12
we can and shall,desmond dekker,1981,reggae,5
ten commandments,prince far i,1981,reggae,8
sit and wonder,singers and players,1981,reggae,17
i am the one,leroy smart,1981,reggae,3
strength of my life,israel vibration,1981,reggae,5
sardonicus,ub40,1981,reggae,15
silent witness,ub40,1981,reggae,18
greedy dog,israel vibration,1981,reggae,17
youth of eglington,black uhuru,1981,reggae,17
journey,black uhuru,1981,reggae,18
live and give,israel vibration,1981,reggae,5
present arms,ub40,1981,reggae,12
jah love me,israel vibration,1981,reggae,17
walk out,ub40,1981,reggae,0
head of the buccaneer,prince far i,1981,reggae,2
not afraid to fight version,the gladiators,1982,reggae,0
bam bam,toots & the maytals,1982,reggae,12
verse 1,jah shaka,1982,reggae,3
mash it up now,yellowman,1982,reggae,3
give me your love,freddie mcgregor,1982,reggae,7
elijah,culture,1982,reggae,3
bumping and boring,the gladiators,1982,reggae,7
folitician,ub40,1982,reggae,3
morning ride,yellowman,1982,reggae,9
born to love,slim smith,1982,reggae,17
dj business,papa san,1982,reggae,3
here i come again,don carlos,1982,reggae,2
girl i love,triston palma,1982,reggae,1
party time,bim sherman,1982,reggae,9
creation rebel,creation rebel,1982,reggae,0
love i can feel,creation rebel,1982,reggae,17
untitled,creation rebel,1982,reggae,0
verse 4,jah shaka,1982,reggae,0
verse 8,jah shaka,1982,reggae,0
do you remember,eek-a-mouse,1982,reggae,17
love and devotion,jimmy riley,1982,reggae,15
dub marcus say,steel pulse,1982,reggae,2
rocky road,mikey dread,1982,reggae,3
problems,mikey dread,1982,reggae,3
love is all is alright,ub40,1982,reggae,8
natty sat upon the rock,yellowman,1982,reggae,3
chant a psalm,steel pulse,1982,reggae,12
night nurse,gregory isaacs,1982,reggae,4
cool out son,junior murvin,1982,reggae,5
darkness,black uhuru,1982,reggae,18
night nurse dub 2,gregory isaacs,1982,reggae,0
the key,ub40,1982,reggae,9
rastaman chant,bob marley & the wailers,1982,reggae,2
emotional slaughter,black uhuru,1982,reggae,12
soldier take over,yellowman,1982,reggae,3
i won't close my eyes,ub40,1982,reggae,18
general penitentiary,black uhuru,1982,reggae,11
where there is love,jimmy cliff,1982,reggae,16
"""african head charge""",dub syndicate,1982,reggae,0
m16,lone ranger,1982,reggae,3
"blood, sweat and tears",dennis brown,1982,reggae,17
come along,mikey dread,1982,reggae,19
boxing,cornell campbell,1982,reggae,9
hold on to what you've got,dennis brown,1982,reggae,13
king inna the jungle,yellowman,1982,reggae,3
the piper calls the tune,ub40,1982,reggae,12
forget the cost,ub40,1982,reggae,12
schoolboy,eek-a-mouse,1983,reggae,18
maybe lady,eek-a-mouse,1983,reggae,3
we don't wanna fight,wally warning,1983,reggae,7
slow down,wally warning,1983,reggae,17
loving you,wally warning,1983,reggae,11
conqueror dub,king tubby,1983,reggae,0
are you crazy?,freddie mcgregor,1983,reggae,9
please don't make me,owen gray,1983,reggae,5
wonders of the world,dennis brown,1983,reggae,2
dance with you,johnny osbourne,1983,reggae,9
save a little love for me,dennis brown,1983,reggae,19
reggae feeling,anthony johnson,1983,reggae,3
in this time ' sugar minott,sugar minott,1983,reggae,5
too hot,dennis brown,1983,reggae,9
little girl,owen gray,1983,reggae,3
where we are going,owen gray,1983,reggae,17
get up,johnny osbourne,1983,reggae,5
time waster,mikey dread,1983,reggae,3
beenie man,beenie man,1983,reggae,17
islands in the stream,owen gray,1983,reggae,17
money,cornell campbell,1983,reggae,12
your love,cornell campbell,1983,reggae,7
reality,john holt,1983,reggae,17
can't use me,john holt,1983,reggae,3
what them a do,black roots,1983,reggae,3
love fire,aswad,1983,reggae,18
knock knock,mikey dread,1983,reggae,3
chanting,john holt,1983,reggae,18
not satisfied,aswad,1983,reggae,5
where you gonna run,peter tosh,1983,reggae,10
buffalo soldier,bob marley & the wailers,1983,reggae,7
roots and culture,mikey dread,1983,reggae,17
journey,jimmy cliff,1983,reggae,12
sweet sensation,ub40,1983,reggae,15
many rivers to cross,ub40,1983,reggae,5
please don't make me cry,ub40,1983,reggae,1
zungguzungguguzungguzeng,yellowman,1983,reggae,3
rastaman live up,bob marley & the wailers,1983,reggae,19
maga dog,peter tosh,1983,reggae,3
stop that train,peter tosh,1983,reggae,4
hitler,eek-a-mouse,1983,reggae,7
love solution,jimmy cliff,1983,reggae,15
sunshine in the music,jimmy cliff,1983,reggae,2
sunday school,mikey dread,1983,reggae,3
some love,new age steppers,1983,reggae,10
the father,black roots,1983,reggae,0
material gain,the itals,1983,reggae,5
in deh,the itals,1983,reggae,17
love affair,the itals,1983,reggae,1
do i do i,johnny clarke,1983,reggae,4
pave the way,mikey dread,1983,reggae,3
the ghetto,jah shaka,1984,reggae,12
captivity,jah shaka,1984,reggae,0
call the police,ini kamoze,1984,reggae,3
statement,ini kamoze,1984,reggae,3
what mine's yours,prince far i,1984,reggae,0
jungle gym,mikey dread,1984,reggae,0
the king,jah shaka,1984,reggae,0
you ain't cool,whispering lion,1984,reggae,7
chains broken,jah shaka,1984,reggae,0
help,jah shaka,1984,reggae,3
after you,the gladiators,1984,reggae,3
tears are falling,the viceroys,1984,reggae,12
crime don't pay,the viceroys,1984,reggae,3
mr. music,"lee ""scratch"" perry",1984,reggae,2
new clothes,the viceroys,1984,reggae,3
sol mal,touré kunda,1984,reggae,3
striving,singers and players,1984,reggae,15
african queen,prince far i,1984,reggae,5
bliss,prince far i,1984,reggae,19
black uhuru anthem,black uhuru,1984,reggae,5
spiritual healing,toots & the maytals,1984,reggae,14
body move,yellowman,1984,reggae,3
hail mi idren,ini kamoze,1984,reggae,2
seasons,ub40,1984,reggae,15
watch your words,yellowman,1984,reggae,5
don't give in,steel pulse,1984,reggae,14
ku klux klan,steel pulse,1984,reggae,17
top ten,gregory isaacs,1984,reggae,0
what is life?,black uhuru,1984,reggae,5
handsworth revolution,steel pulse,1984,reggae,12
confusion,black roots,1984,reggae,18
praise jah love,reggae regular,1984,reggae,5
survival,prince far i,1984,reggae,5
my thoughts,the gladiators,1984,reggae,17
you're not an army,ub40,1984,reggae,9
try it,black uhuru,1984,reggae,19
bull in the pen,black uhuru,1984,reggae,9
your eyes were open,ub40,1984,reggae,17
palaving,eek-a-mouse,1984,reggae,5
easy,gregory isaacs,1984,reggae,5
i want it ital,ini kamoze,1984,reggae,7
hold me,frankie paul,1985,reggae,1
heartbreaker,mighty diamonds,1985,reggae,3
gives me a chance,little john,1985,reggae,17
mr. loverman,shabba ranks,1985,reggae,13
smoke gets in your eyes,sanchez,1985,reggae,3
so much love,sanchez,1985,reggae,5
clarks booty,little john,1985,reggae,17
hustling,mighty diamonds,1985,reggae,19
house land*,little john,1985,reggae,17
toure kunda,touré kunda,1985,reggae,2
la gota en el ojo,sumo,1985,reggae,10
save black music,steel pulse,1985,reggae,2
babylon the bandit,steel pulse,1985,reggae,17
don't break my heart,ub40,1985,reggae,10
the earth dies screaming,ub40,1985,reggae,17
rude boys don't fear,derrick morgan,1985,reggae,9
mi spliff,ub40,1985,reggae,3
the buzz feeling,ub40,1985,reggae,3
money make friend,yellowman,1985,reggae,3
the thanks we get,"lee ""scratch"" perry",1985,reggae,3
no good,sumo,1985,reggae,14
girls are skanking,leroy smart,1985,reggae,9
fresh and clean,mad professor,1985,reggae,3
stand up and fight,maxi priest,1985,reggae,5
lots of loving,junior delgado,1986,reggae,3
what's going down,half pint,1986,reggae,15
kingdom dub,jah shaka,1986,reggae,0
school of dub,jah shaka,1986,reggae,0
black & white,gregory isaacs,1986,reggae,12
can't keep a good man down,dennis brown,1986,reggae,1
bur boy,junior byles,1986,reggae,3
revolution part one,dennis brown,1986,reggae,19
i can see clearly,thriller u,1986,reggae,10
no better than yard,admiral bailey,1986,reggae,3
baara,touré kunda,1986,reggae,3
call me,ken boothe,1986,reggae,3
rambo,yellowman,1986,reggae,3
long rider,yellowman,1986,reggae,3
gimme what me want,yellowman,1986,reggae,15
tell it like it is,ub40,1986,reggae,3
spread out,don carlos,1986,reggae,12
strollin' on,maxi priest,1986,reggae,15
sing our own song,ub40,1986,reggae,12
uptown dub,black uhuru,1986,reggae,3
say people,ziggy marley & the melody makers,1986,reggae,12
watchdogs,ub40,1986,reggae,17
hey world!,ziggy marley & the melody makers,1986,reggae,7
crazy love,maxi priest,1986,reggae,1
brutal,black uhuru,1986,reggae,5
chanting,junior reid,1986,reggae,15
roxanne,sly & robbie,1986,reggae,0
peter gunn,sly & robbie,1986,reggae,0
somewhere,freddie mcgregor,1986,reggae,16
rollando,sumo,1986,reggae,4
fight to survive,ziggy marley & the melody makers,1986,reggae,3
lay it on the line,wailing souls,1986,reggae,5
i'm the toughest,cocoa tea,1987,reggae,15
roots natty roots,the gladiators,1987,reggae,17
champion bubbler,pinchers,1987,reggae,4
baby love,pinchers,1987,reggae,7
prophet,the disciples,1987,reggae,0
don't run,wailing souls,1987,reggae,12
jah man,the disciples,1987,reggae,0
sing a song,desmond dekker,1987,reggae,8
grandma,desmond dekker,1987,reggae,4
how long,pat kelly,1987,reggae,7
crua chan,sumo,1987,reggae,11
war,wailing souls,1987,reggae,17
in my song,peter tosh,1987,reggae,2
"rain, rain, rain",pat kelly,1987,reggae,1
yellow like cheese,yellowman,1987,reggae,3
follow fashion monkey,bunny wailer,1987,reggae,17
leaving to zion,black uhuru,1987,reggae,3
they talk about love,pat kelly,1987,reggae,7
peeni walli,eek-a-mouse,1987,reggae,19
roll call,tenor saw,1987,reggae,2
is it because i'm black?,ken boothe,1987,reggae,17
jah give us life,wailing souls,1987,reggae,18
who no waan come,wailing souls,1987,reggae,12
get up stand up,bunny wailer,1987,reggae,17
johnny too bad,bunny wailer,1987,reggae,8
christmas-a-come,eek-a-mouse,1987,reggae,5
baby come rock,wailing souls,1987,reggae,4
full moon,wailing souls,1987,reggae,18
budget,yellowman,1987,reggae,9
just for a day,pat kelly,1987,reggae,5
we've had enough!,macka b,1987,reggae,3
pain,black uhuru,1987,reggae,12
love don't love nobody,ken boothe,1987,reggae,3
want a virgin,yellowman,1988,reggae,18
people of the world,junior murvin,1988,reggae,17
blueberry hill,yellowman,1988,reggae,13
telephone love,j.c. lodge,1988,reggae,2
mike tyson,ludwig von 88,1988,reggae,9
gals love money man,papa san,1988,reggae,3
bad boy business,mighty diamonds,1988,reggae,3
don't pressure me,frankie paul,1988,reggae,15
up front,mighty diamonds,1988,reggae,3
the exile,alpha & omega,1988,reggae,18
honest opinion,alpha & omega,1988,reggae,0
aiding and abetting,ziggy marley & the melody makers,1988,reggae,17
know how fe chat,shinehead,1988,reggae,9
hello ya'll,shinehead,1988,reggae,3
disco drop out,steel pulse,1988,reggae,3
dead end circuit,steel pulse,1988,reggae,17
lee and molly,ziggy marley & the melody makers,1988,reggae,17
moses,peter tosh,1988,reggae,12
stand firm,peter tosh,1988,reggae,17
crystal ball,peter tosh,1988,reggae,3
mystic man,peter tosh,1988,reggae,9
bush doctor,peter tosh,1988,reggae,19
reggaemylitis,peter tosh,1988,reggae,17
tomorrow people,ziggy marley & the melody makers,1988,reggae,12
what's true,ziggy marley & the melody makers,1988,reggae,13
lesson in my life,peter tosh,1988,reggae,12
matter of time,ub40,1988,reggae,7
have you ever been to hell,ziggy marley & the melody makers,1988,reggae,17
a who a say,ziggy marley & the melody makers,1988,reggae,5
you're always pulling me down,ub40,1988,reggae,7
wallah up,the meditations,1988,reggae,18
shocking out,ini kamoze,1988,reggae,17
mass out,pinchers,1988,reggae,3
hold tight (eye for an eye),jimmy cliff,1988,reggae,13
hole in the pumpkin,ini kamoze,1988,reggae,7
total disaster,the twinkle brothers,1989,reggae,0
follower,singers and players,1989,reggae,18
shuffle and deal,prince far i,1989,reggae,3
greedy girl,jah stitch,1989,reggae,3
the seagull,mikey dread,1989,reggae,2
i see jah,mikey dread,1989,reggae,9
bury the barber,jah stitch,1989,reggae,3
goodbye,mikey dread,1989,reggae,1
night train,dub syndicate,1989,reggae,0
carry on,wailing souls,1989,reggae,10
you’re my days,wailing souls,1989,reggae,17
what is what,wailing souls,1989,reggae,17
dance rub a dub,cultural roots,1989,reggae,5
no money dub,the twinkle brothers,1989,reggae,3
propaganda,wailing souls,1989,reggae,17
put down the gun,king general,1989,reggae,3
visions,john holt,1989,reggae,15
there must be,kofi,1989,reggae,17
woman,aswad,1989,reggae,19
a thing of the past,phyllis dillon,1989,reggae,7
big all around,gregory isaacs,1989,reggae,5
wishing on a star,pato banton,1989,reggae,1
jah's reggae,pato banton,1989,reggae,2
good thing going,sugar minott,1989,reggae,14
dedicate my song to you (dedicated to you),the jamaicans,1989,reggae,3
bob & friends over there,ijahman levi,1989,reggae,2
tears from my eyes,ub40,1989,reggae,10
don't turn around,aswad,1989,reggae,7
didn't i,kofi,1989,reggae,3
black pride,kofi,1989,reggae,19
can't stand it,steel pulse,1989,reggae,3
dread a who she love,macka b,1989,reggae,3
visions of the world,pato banton,1989,reggae,5
"cuerdas, gargantas y cables",sumo,1989,reggae,6
start afresh,black roots,1989,reggae,18
oppressor,black roots,1989,reggae,17
fall for you again,gregory isaacs,1989,reggae,10
never give in,pato banton,1989,reggae,5
pressure,pato banton,1989,reggae,12
do you really want me,kofi,1989,reggae,3
be careful,gregory isaacs,1990,reggae,5
love's gonna break your heart,j.c. lodge,1990,reggae,3
rumours,junior reid,1990,reggae,3
she wants,black roots,1990,reggae,3
situation crazy,pato banton,1990,reggae,17
natural suntan,macka b,1990,reggae,3
living with jah,black roots,1990,reggae,3
don't drink the piss,mad professor,1990,reggae,0
keep on doing it,cocoa tea,1990,reggae,9
where i'm down,alton ellis,1990,reggae,3
the picture was you,alton ellis,1990,reggae,11
i'll be waiting,alton ellis,1990,reggae,4
ghetto living,prince far i,1990,reggae,3
armageddon,prince far i,1990,reggae,17
natty never get weary,culture,1990,reggae,11
wize up!,pato banton,1990,reggae,3
peace throughout the world,maxi priest,1990,reggae,12
life,maxi priest,1990,reggae,5
fire,sly & robbie,1990,reggae,3
my roots,burning spear,1990,reggae,9
